"1602.09017","Tobias Rindlisbacher","Tobias Rindlisbacher, Oscar Akerlund and Philippe de Forcrand","Sampling of General Correlators in Worm Algorithm-based Simulations","43 pages, 15 figures","Nucl. Phys. B909 (2016) 542-583","10.1016/j.nuclphysb.2016.05.026","CERN-TH-2016-056","hep-lat","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Using the complex $\phi^4$-model as a prototype for a system which is
simulated by a worm algorithm, we show that not only the charged correlator
$<\phi^{*}(x)\phi(y)>$, but also more general correlators such as
$<|\phi(x)||\phi(y)|>$ or $<\text{arg}(\phi(x))\text{arg}(\phi(y))>$, as well
as condensates like $<|\phi|>$, can be measured at every step of the Monte
Carlo evolution of the worm instead of on closed-worm configurations only. The
method generalizes straightforwardly to other systems simulated by worms, such
as spin or sigma models.
","[{""version"":""v1"",""created"":""Mon, 29 Feb 2016 16:05:20 GMT""},{""version"":""v2"",""created"":""Thu, 17 Mar 2016 11:12:41 GMT""},{""version"":""v3"",""created"":""Sun, 19 Jun 2016 07:08:43 GMT""}]","2016-08-15"
"1603.00261","Milaim Kas","Milaim Kas, J\'er\^ome Loreau, Jacques Li\'evin and Nathalie Vaeck","\textit{Ab initio} study of reactive collisions between Rb($^{2}S$) or
  Rb($^{2}P$) and OH$^{-}$($^{1}\Sigma^{+}$)",,,"10.1063/1.4950784",,"physics.chem-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  A theoretical rate constant for the associative detachment reaction
Rb($^{2}S$)$+$OH$^{-}$($^{1}\Sigma^{+}$)$\rightarrow \,$
RbOH($^{1}\Sigma^{+}$)$+\,e^{-}$ of 4$\,\times$10$^{-10}$cm$^{3}$s$^{-1}$ at
300 K has been calculated. This result agrees with the experimental rate
constant of 2$^{+2}_{-1}\,\times10^{-10}$cm$^{3}$s$^{-1}$ obtained by Deiglmayr
\textit{et al.} (Phys. Rev. A 86, 2012) for a temperature between 200 K and 600
K. A Langevin-based dynamics which depends on the crossing point between the
anion (RbOH$^{-}$) and neutral (RbOH) potential energy surfaces has been used.
The calculation were performed using the ECP28MDF effective core potential to
describe the rubidium atom at the CCSD(T) level of theory and extended basis
sets. The effect of ECPs and basis set on the height of the crossing point, and
hence the rate constant, has been investigated. The temperature dependence of
the latter is also discussed. Preliminary work on the potential energy surface
for the excited reaction channel Rb($^{2}P$)+OH$^{-}$($^{1}\Sigma^{+}$)
calculated at the CASSF-icMRCI level of theory is shown. We qualitatively
discuss the charge transfer and associative detachment reactions arising from
this excited entrance channel.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 13:15:59 GMT""}]","2016-06-22"
"1603.00262","Martin C. Smith","Jing Li, Martin C. Smith, Jing Zhong, Jinliang Hou, Jeffrey L. Carlin,
  Heidi Jo Newberg, Chao Liu, Li Chen, Linlin Li, Zhengyi Shao, Emma Small, Hao
  Tian","Selecting M-giants with infra-red photometry: Distances, metallicities
  and the Sagittarius stream","15 pages, 13 figures, accepted by ApJ. Minor issue fixed with Fig 12
  and Section 5.3","ApJ 823 59 (2016)","10.3847/0004-637X/823/1/59",,"astro-ph.GA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Using a spectroscopically confirmed sample of M-giants, M-dwarfs and quasars
from the LAMOST survey, we assess how well WISE $\&$ 2MASS color-cuts can be
used to select M-giant stars. The WISE bands are very efficient at separating
M-giants from M-dwarfs and we present a simple classification that can produce
a clean and relatively complete sample of M-giants. We derive a new photometric
relation to estimate the metallicity for M-giants, calibrated using data from
the APOGEE survey. We find a strong correlation between the $(W1-W2)$ color and
$\rm [M/H]$, where almost all of the scatter is due to photometric
uncertainties. We show that previous photometric distance relations, which are
mostly based on stellar models, may be biased and devise a new empirical
distance relation, investigating trends with metallicity and star formation
history. Given these relations, we investigate the properties of M-giants in
the Sagittarius stream. The offset in the orbital plane between the leading and
trailing tails is reproduced and, by identifying distant M-giants in the
direction of the Galactic anti-center, we confirm that the previously detected
debris in the outer halo is the apocenter of the trailing tail. We also find
tentative evidence supporting an existing overdensity near the leading tail in
the Northern Galactic hemisphere, possibly an extension to the trailing tail
(so-called Branch C). We have measured the metallicity distribution along the
stream, finding a clear metallicity offset between the leading and trailing
tails, in agreement with models for the stream formation. We include an online
table of M-giants to facilitate further studies.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 13:16:38 GMT""},{""version"":""v2"",""created"":""Thu, 14 Apr 2016 06:25:29 GMT""}]","2016-06-01"
"1603.00263","Martin Brossard","Martin Brossard, Mohamed Nabil El Korso, Marius Pesavento, R\'emy
  Boyer and Pascal Larzabal","Calibration of Radio Interferometers Using a Sparse DoA Estimation
  Framework","5 pages, 2 figures, conference",,,,"astro-ph.IM","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The calibration of modern radio interferometers is a significant challenge,
specifically at low frequencies. In this perspective, we propose a novel
iterative calibration algorithm, which employs the popular sparse
representation framework, in the regime where the propagation conditions shift
dissimilarly the directions of the sources. More precisely, our algorithm is
designed to estimate the apparent directions of the calibration sources, their
powers, the directional and undirectional complex gains of the array elements
and their noise powers, with a reasonable computational complexity. Numerical
simulations reveal that the proposed scheme is statistically efficient at low
SNR and even with additional non-calibration sources at unknown directions.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 13:18:31 GMT""},{""version"":""v2"",""created"":""Thu, 2 Jun 2016 13:23:09 GMT""},{""version"":""v3"",""created"":""Fri, 3 Jun 2016 08:49:04 GMT""}]","2016-06-06"
"1603.00264","Junfang Tian","Junfang Tian, Rui Jiang, Geng Li, Martin Treiber, Chenqiang Zhu, Bin
  Jia","Improved 2D Intelligent Driver Model simulating synchronized flow and
  evolution concavity in traffic flow","arXiv admin note: text overlap with arXiv:1507.04054","Transportation Research Part F: Traffic Psychology and Behaviour,
  Volume 41, Part A, August 2016, Pages 55-65",,,"nlin.PS physics.soc-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  This paper firstly show that 2 Dimensional Intelligent Driver Model (Jiang et
al., PloS one, 9(4), e94351, 2014) is not able to replicate the synchronized
traffic flow. Then we propose an improved model by considering the difference
between the driving behaviors at high speeds and that at low speeds.
Simulations show that the improved model can reproduce the phase transition
from synchronized flow to wide moving jams, the spatiotemporal patterns of
traffic flow induced by traffic bottleneck, and the evolution concavity of
traffic oscillations (i.e. the standard deviation of the velocities of vehicles
increases in a concave/linear way along the platoon). Validating results show
that the empirical time series of traffic speed obtained from Floating Car Data
can be well simulated as well.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 13:23:19 GMT""}]","2016-08-11"
"1603.00265","Benedikt Kr\""uger","Benedikt Kr\""uger, Ella M. Schmidt, Klaus Mecke","Spectral properties of unimodular lattice triangulations","33 pages, 15 figures, several typos corrected","J. Stat. Phys. 163 (2016) 514-543","10.1007/s10955-016-1493-0",,"cond-mat.dis-nn","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Random unimodular lattice triangulations have been recently used as an
embedded random graph model, which exhibit a crossover behaviour between an
ordered, large-world and a disordered, small-world behaviour. Using the ergodic
Pachner flips that transform such triangulations into another and an energy
functional that corresponds to the degree distribution variance, Markov chain
Monte-Carlo simulations can be applied to study these graphs. Here, we consider
the spectra of the adja cency and the Laplacian matrix as well as the algebraic
connectivity and the spectral radius. Power law dependencies on the system size
can clearly be identified and compared to analytical solutions for periodic
ground states. For random triangulations we find a qualitative agreement of the
spectral properties with well-known random graph models. In the microcanonical
ensemble analytical approximations agree with numerical simulations. In the
canonical ensemble a crossover behaviour can be found for the algebraic
connectivity and the spectral radius, thus combining large-world and
small-world behavior in one model. The considered spectral properties can be
applied to transport problems on triangulation graphs and the crossover
behaviour allows a tuning of important transport quantities.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 13:24:15 GMT""},{""version"":""v2"",""created"":""Tue, 21 Jun 2016 09:06:25 GMT""}]","2016-06-22"
"1603.00266","Marian Kupczynski","Marian Kupczynski","Can we close the Bohr-Einstein quantum debate?","23 pages, 15 formulas, 94 references. This is a fourth version of the
  paper. Section 3 was extended.3 formulas and 2 references are added and
  remaining misprints were corrected. Paper is accepted for publication and
  will be published soon","Phil. Trans. R. Soc. A 375: 20160392(2017)","10.1098/rsta.2016.0392",,"quant-ph physics.hist-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Recent experiments allowed concluding that Bell-type inequalities are indeed
violated thus it is important to understand what it means and how can we
explain the existence of strong correlations between outcomes of distant
measurements. Do we have to announce that: Einstein was wrong, Nature is
nonlocal and nonlocal correlations are produced due to the quantum magic and
emerge, somehow, from outside space time? Fortunately such conclusions are
unfounded because if supplementary parameters describing measuring instruments
are correctly incorporated in a theoretical model then Bell-type inequalities
may not be proven .We construct a simple probabilistic model explaining these
correlations in a locally causal way. In our model measurement outcomes are
neither predetermined nor produced in irreducibly random way. We explain in
detail why, contrary to the general belief; an introduction of setting
dependent parameters does not restrict experimenters' freedom of choice. Since
the violation of Bell-type inequalities does not allow concluding that Nature
is nonlocal and that quantum theory is complete thus the Bohr-Einstein quantum
debate may not be closed. The continuation of this debate is not only important
for a better understanding of Nature but also for various practical
applications of quantum phenomena.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 13:24:57 GMT""},{""version"":""v2"",""created"":""Mon, 18 Apr 2016 21:25:03 GMT""},{""version"":""v3"",""created"":""Mon, 2 Jan 2017 11:33:04 GMT""},{""version"":""v4"",""created"":""Wed, 31 May 2017 08:56:21 GMT""}]","2017-12-05"
"1603.00267","Micah Chrisman","Micah Chrisman","Band-Passes and Long Virtual Knot Concordance","added more background information",,,,"math.GT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Every classical knot is band-pass equivalent to the unknot or the trefoil.
The band-pass class of a knot is a concordance invariant. Every ribbon knot,
for example, is band-pass equivalent to the unknot. Here we introduce the long
virtual knot concordance group $\mathscr{VC}$. It is shown that for every
concordance class $[K] \in \mathscr{VC}$, there is a $J \in [K]$ that is not
band-pass equivalent to $K$ and an $L \in [K]$ that is not band-pass equivalent
to either the long unknot or any long trefoil. This is accomplished by proving
that $v_{2,1}+v_{2,2} \pmod 2$ is a band-pass invariant but not a concordance
invariant of long virtual knots, where $v_{2,1}$ and $v_{2,2}$ generate the
degree two Polyak group for long virtual knots.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 13:29:33 GMT""},{""version"":""v2"",""created"":""Wed, 15 Mar 2017 13:57:29 GMT""}]","2017-03-16"
"1603.00268","Yanqi Qiu","Yanqi Qiu","Ergodic measures on compact metric spaces for isometric actions by
  inductively compact groups","6 pages",,,,"math.DS math.PR","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We obtain a partial converse of Vershik's description of ergodic probability
measures on a compact metric space with respect to an isometric action by an
inductively compact group. This allows us to identify, in this setting, the set
of ergodic probability measures with the set of weak limit points of orbital
measures.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 13:34:35 GMT""}]","2016-03-02"
"1603.00269","Micha{\l} Wojtylak","F.H. Szafraniec, M. Wojtylak","The Sobolev moment problem and Jordan dilations",,,,,"math.FA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Moment problems and orthogonal polynomials, both meant in a single real
variable, belong to the oldest problems in Classical Analysis. They have been
developing for over a century in two parallel, mostly independent streams.
During the last 20 years a rapid advancement of polynomials orthogonal in
Sobolev space has been noticed; their moment counterpart seems to be not paid
enough attention as it deserves. In this paper we intend to resume the theme
and open the door for further, deeper study of the problem.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 13:39:57 GMT""},{""version"":""v2"",""created"":""Wed, 27 Jul 2016 08:07:13 GMT""}]","2016-07-28"
"1603.00270","Robert Brauer","R. Brauer, S. Wolf, and S. Reissl","On the origins of polarization holes in Bok globules","9 pages, 8 figures","A&A 588, A129 (2016)","10.1051/0004-6361/201527546",,"astro-ph.SR astro-ph.GA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Context. Polarimetric observations of Bok globules frequently show a decrease
in the degree of polarization towards their central dense regions (polarization
holes). This behaviour is usually explained with increased disalignment owing
to high density and temperature, or insufficient angular resolution of a
possibly complex magnetic field structure.
  Aims. We investigate whether a significant decrease in polarized emission of
dense regions in Bok globules is possible under certain physical conditions.
For instance, we evaluate the impact of optical depth effects and various
properties of the dust phase.
  Methods. We use radiative transfer modelling to calculate the temperature
structure of an analytical Bok globule model and simulate the polarized thermal
emission of elongated dust grains. For the alignment of the dust grains, we
consider a magnetic field and include radiative torque and internal alignment.
  Results. Besides the usual explanations, selected conditions of the
temperature and density distribution, the dust phase and the magnetic field are
also able to significantly decrease the polarized emission of dense regions in
Bok globules. Taking submm/mm grains and typical column densities of existing
Bok globules into consideration, the optical depth is high enough to decrease
the degree of polarization by up to {\Delta}P~10%. If limited to the densest
regions, dust grain growth to submm/mm size and accumulated graphite grains
decrease the degree of polarization by up to {\Delta}P~10% and {\Delta}P~5%,
respectively. However, the effect of the graphite grains occurs only if they do
not align with the magnetic field.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 13:40:19 GMT""},{""version"":""v2"",""created"":""Tue, 15 Mar 2016 13:06:59 GMT""}]","2016-03-30"
"1603.00271","Ebobisse Francois","Francois Ebobisse, Klaus Hackl and Patrizio Neff","A canonical rate-independent model of geometrically linear isotropic
  gradient plasticity with isotropic hardening and plastic spin accounting for
  the Burgers vector","5 figures","Continuum Mechanics and Thermodynamics, 2019","10.1007/s00161-019-00755-5",,"math.AP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this paper we propose a canonical variational framework for
rate-independent phenomenological geometrically linear gradient plasticity with
plastic spin. The model combines the additive decomposition of the total
distortion into non-symmetric elastic and plastic distortions, with a defect
energy contribution taking account of the Burgers vector through a dependence
only on the dislocation density tensor Curl(p) giving rise to a non-symmetric
nonlocal backstress, and isotropic hardening response only depending on the
accumulated equivalent plastic strain. The model is fully isotropic and
satisfies linearized gauge-invariance conditions, i.e., only true
state-variables appear. The model satisfies also the principle of maximum
dissipation which allows to show existence for the weak formulation. For this
result, a recently introduced Korn's inequality for incompatible tensor fields
is necessary. Uniqueness is shown in the class of strong solutions. For
vanishing energetic length scale, the model reduces to classical
elasto-plasticity with symmetric plastic strain sym(p) and standard isotropic
hardening.
","[{""version"":""v1"",""created"":""Tue, 1 Mar 2016 13:42:12 GMT""},{""version"":""v2"",""created"":""Mon, 25 Feb 2019 10:51:52 GMT""},{""version"":""v3"",""created"":""Thu, 4 Apr 2019 21:20:56 GMT""}]","2019-04-08"
